MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
41050,2011/3/21,2012/7/8,男,6,广州,广东,CN,62,2014/3/31,38,36683,0,10939,13042,25168,63064,43147.65,2014/3/25,4.75,4585.375,98,7,16.91891892,101,0,0,0,0.684188285,14,24,12169,24514,10939,0,10939,10939,47622,35453,0.631578947,0.368421053,0.331725003,0.668247737,3
39356,2008/8/25,2008/8/25,男,6,北京,北京,CN,60,2014/3/31,46,41512,0,7172,20513,20825,52640,43133.93,2014/3/27,5.75,5189,44,5,15.15555556,53,0,0,1,0.819413564,23,23,19123,22389,7172,0,7172,7172,48684,29561,0.5,0.5,0.46065088,0.539325031,3
26812,2008/7/25,2008/7/25,男,4,大连,辽宁,CN,62,2014/3/31,28,44089,0,213,44502,11500,47483,43119.96,2013/11/29,3.5,5511.125,12,124,22.03703704,104,0,0,1,0.908113641,21,7,35762,8327,213,0,213,213,44302,8540,0.25,0.75,0.811113631,0.188863688,1
31382,2010/2/4,2010/2/4,男,5,广州,广东,CN,39,2014/3/31,49,39911,0,1629,19295,24388,52275,43111.34,2014/3/28,6.125,4988.875,8,4,14.97916667,91,5194,3177,0,0.824702822,20,29,16860,23051,1629,8371,10000,4806,49911,27857,0.591836735,0.408163265,0.422429345,0.5775456,29
1193,2007/6/11,2007/12/27,男,5,长沙县,湖南,CN,39,2014/3/31,36,42479,0,0,20854,16164,47466,43111.25,2014/3/29,4.5,5309.875,13,3,20.42857143,118,0,0,4,0.908255383,21,15,23671,18808,0,0,0,0,42479,18808,0.416666667,0.583333333,0.55722693,0.442749529,4
14877,2012/5/30,2012/8/1,男,6,广州,广东,CN,35,2014/3/31,56,28801,0,3273,10991,29987,74649,43103.37,2014/3/29,7,3600.125,63,3,11.01818182,74,0,0,0,0.577413897,20,36,7199,21602,3273,0,3273,3273,32074,24875,0.642857143,0.357142857,0.24994792,0.75001736,0
49005,2009/9/11,2010/9/13,男,6,长沙,湖南,CN,45,2014/3/31,27,42267,0,488,29395,10845,29812,43102.56,2013/12/19,3.375,5283.375,102,104,20.19230769,130,888,0,3,1.445812425,19,8,31262,11005,488,888,1376,488,43643,11493,0.296296296,0.703703704,0.739613892,0.260362449,4
54421,2012/6/19,2012/9/1,男,5,广州,广东,CN,61,2014/3/31,11,40532,0,0,43294,5482,38448,43098.44,2013/12/28,1.375,5066.5,74,95,48.3,146,2186,19126,0,1.120954016,8,3,36895,3637,0,21312,21312,19126,61844,22763,0.272727273,0.727272727,0.910245972,0.089729356,29
21498,2008/7/19,2008/9/1,男,4,深圳,广东,CN,47,2014/3/31,16,40499,0,0,15932,13171,32222,43091.95,2013/11/27,2,5062.375,45,126,37.33333333,159,1776,0,3,1.337345602,10,6,24840,15659,0,1776,1776,0,42275,15659,0.375,0.625,0.613333333,0.386641975,5
377,2012/5/22,2012/6/7,男,5,广州,广东,CN,29,2014/3/31,48,37085,0,2451,10456,30319,56173,43086.49,2014/3/14,6,4635.625,16,18,13.74468085,99,2970,2362,2,0.767032026,11,37,9754,27331,2451,5332,7783,4813,44868,32144,0.770833333,0.229166667,0.2630103,0.736962735,33
17924,2005/1/21,2005/1/21,男,4,哈尔滨市,黑龙江省,CN,53,2014/3/31,39,31753,0,0,6161,10949,68720,43078.12,2014/3/5,4.875,3969.125,35,27,17.60526316,78,3483,558,8,0.626864377,20,19,12935,18818,0,4041,4041,558,35794,19376,0.487179487,0.512820513,0.407350255,0.592618253,18
32056,2011/3/31,2011/6/3,女,5,天津市,天津市,CN,44,2014/3/31,50,44493,0,1116,20776,19055,48119,43076.12,2014/3/27,6.25,5561.625,8,5,14.65306122,57,0,0,3,0.895199817,29,21,22769,21724,1116,0,1116,1116,45609,22840,0.42,0.58,0.511731919,0.488245606,3
52181,2012/11/16,2012/11/16,男,5,广州,广东,CN,45,2014/3/31,34,39677,0,3731,14949,27901,32761,43074.07,2014/2/26,5.666666667,6612.833333,0,35,14.15151515,60,286,1155,0,1.314797167,13,21,13320,26357,3731,1441,5172,4886,44849,31243,0.617647059,0.382352941,0.335702404,0.664272393,4
58461,2010/2/5,2010/2/5,女,4,深圳,广东,CN,34,2014/3/31,55,35358,0,2857,26830,14290,59929,43068.69,2014/1/18,6.875,4419.75,8,74,12.01851852,86,16454,21694,4,0.718661917,37,18,24451,10907,2857,38148,41005,24551,76363,35458,0.327272727,0.672727273,0.691507113,0.308464606,58
26424,2010/7/1,2010/7/28,男,4,乌鲁木齐,新疆,CN,52,2014/3/31,27,36684,0,0,15631,19318,73910,43067.59,2014/3/23,3.375,4585.5,48,9,25.92307692,133,0,0,0,0.582703152,14,13,17356,19328,0,0,0,0,36684,19328,0.481481481,0.518518519,0.4731089,0.526863841,0
26024,2012/3/31,2012/4/6,男,4,HASHIMA-SHI,GIFU-KEN,JP,45,2014/3/31,37,31074,0,0,71312,13000,58036,43065.89,2013/12/28,4.625,3884.25,5,95,17.52777778,98,0,0,0,0.742054759,31,6,26042,5032,0,0,0,0,31074,5032,0.162162162,0.837837838,0.838037007,0.161930813,0
21088,2008/2/26,2008/3/1,男,5,广州,广东,CN,51,2014/3/31,31,49483,0,1144,10956,27522,51768,43060.18,2014/3/27,3.875,6185.375,12,5,23.8,122,0,770,1,0.831791454,9,22,12726,36757,1144,770,1914,1914,51397,38671,0.709677419,0.290322581,0.257174036,0.742805755,2
12137,2008/4/10,2010/3/3,男,5,南阳,河南,CN,48,2014/3/31,52,39980,0,1839,20004,18696,50423,43057.85,2014/3/26,6.5,4997.5,37,6,13.49019608,49,0,0,0,0.853932729,26,26,19356,20624,1839,0,1839,1839,41819,22463,0.5,0.5,0.484129962,0.515845026,0
7058,2012/11/19,2012/11/19,男,6,长沙,湖南,CN,66,2014/3/31,25,41580,0,1715,12100,26349,30544,43054.41,2013/12/19,4.166666667,6930,0,104,16.45833333,93,0,0,0,1.409586498,7,18,13627,27953,1715,0,1715,1715,43295,29668,0.72,0.28,0.327721796,0.672254155,1
42363,2012/5/21,2012/5/21,男,5,大连,辽宁,CN,31,2014/3/31,61,38538,0,2960,14432,23366,57533,43045.98,2014/3/22,7.625,4817.25,0,10,11.18333333,46,0,1000,0,0.748196339,27,34,16162,22376,2960,1000,3960,3960,42498,26336,0.557377049,0.442622951,0.419367394,0.580606658,2
41859,2011/11/1,2012/3/6,男,4,番禺,广东,CN,41,2014/3/31,30,36439,0,0,31450,5746,59010,43037.96,2013/11/6,3.75,4554.875,12,147,19.72413793,141,0,0,1,0.729333333,25,5,30334,6105,0,0,0,0,36439,6105,0.166666667,0.833333333,0.832436883,0.167535675,1
30592,2008/8/22,2008/8/22,男,4,台北,台湾,TW,37,2014/3/31,42,37817,0,0,13489,9091,48182,43029.67,2014/3/10,5.25,4727.125,50,22,16.07317073,63,0,0,1,0.893065253,27,15,24127,13690,0,0,0,0,37817,13690,0.357142857,0.642857143,0.637976625,0.361996933,1
38886,2007/12/7,2008/4/9,女,5,广州,广东,CN,47,2014/3/31,42,34688,0,0,16814,19433,64905,43029.54,2014/2/24,5.25,4336,0,37,16.92682927,81,0,0,2,0.662961867,21,21,16970,17718,0,0,0,0,34688,17718,0.5,0.5,0.48920407,0.510767102,4
10855,2012/12/7,2012/12/7,男,5,长春,吉林,CN,45,2014/3/31,50,38220,0,3078,7960,27122,56436,43016.93,2014/3/25,8.333333333,6370,0,7,9.673469388,84,0,0,3,0.762224998,13,37,8495,29725,3078,0,3078,3078,41298,32803,0.74,0.26,0.222260014,0.777713822,3
45656,2006/3/4,2006/3/4,男,4,广州,广东,CN,42,2014/3/31,33,39752,0,0,20676,17591,58002,43009.75,2014/3/4,4.125,4969,3,28,21.875,101,1694,3971,2,0.741521844,18,15,21292,18460,0,5665,5665,3971,45417,22431,0.454545455,0.545454545,0.535607376,0.464367469,23
4692,2010/7/14,2010/8/28,男,4,广州,广东,CN,39,2014/3/31,46,38433,0,0,23179,17368,60743,43000.49,2014/3/30,5.75,4804.125,25,2,15.64444444,59,2465,4601,0,0.707908566,27,19,21122,17311,0,7066,7066,4601,45499,21912,0.413043478,0.586956522,0.549565489,0.450408492,16
27887,2006/9/3,2007/9/4,男,5,广州,广东,CN,43,2014/3/31,49,39040,0,1975,18092,24594,56413,42985.21,2014/3/18,6.125,4880,2,14,14.89583333,158,0,0,0,0.761973481,17,32,17717,21323,1975,0,1975,1975,41015,23298,0.653061224,0.346938776,0.453804974,0.546169412,0
20632,2007/7/9,2007/7/15,女,5,北京,北京,CN,50,2014/3/31,44,37188,0,1044,14643,24693,59573,42972.86,2013/12/30,5.5,4648.5,97,93,12.58139535,117,0,0,0,0.721347926,18,26,12876,24312,1044,0,1044,1044,38232,25356,0.590909091,0.409090909,0.346231413,0.653741698,0
28903,2012/12/1,2013/1/13,男,4,东莞,广东,CN,45,2014/3/31,39,35802,0,3193,20265,27037,65669,42947.02,2014/3/19,6.5,5967,43,13,11.34210526,60,0,7954,0,0.653992295,11,28,12115,23687,3193,7954,11147,11147,46949,34834,0.717948718,0.282051282,0.338379465,0.661592604,4
41953,2012/10/14,2012/10/14,男,4,NERMOSA BEACM,CA,US,57,2014/3/31,6,48232,0,0,8824,8372,50964,42938,2013/6/12,1,8038.666667,0,294,48.2,170,0,0,0,0.842516286,3,3,24462,23770,0,0,0,0,48232,23770,0.5,0.5,0.507163146,0.492816122,0
20176,2005/1/30,2005/3/10,男,4,汕头,广东,CN,59,2014/3/31,42,38196,0,0,22427,18423,55818,42935.32,2014/2/23,5.25,4774.5,1,38,16.87804878,53,3952,3998,6,0.76920205,23,19,20849,17347,0,7950,7950,3998,46146,21345,0.452380952,0.547619048,0.545828206,0.454145614,28
40440,2010/9/12,2010/9/12,男,5,长沙,湖南,CN,47,2014/3/31,38,40842,0,354,14591,21148,53559,42932.88,2014/2/11,4.75,5105.25,18,50,17.91891892,81,0,0,1,0.801599731,17,21,16097,24745,354,0,354,354,41196,25099,0.552631579,0.447368421,0.394118943,0.605856573,1
23881,2011/10/27,2011/10/27,男,5,广州市,,CN,32,2014/3/31,47,38416,0,1368,33772,6872,57003,42912.91,2014/3/24,5.875,4802,6,8,15.58695652,239,494,0,3,0.752818448,38,9,30183,8233,1368,494,1862,1368,40278,9601,0.191489362,0.808510638,0.785667803,0.214306167,5
59224,2011/3/9,2011/3/9,男,5,广州,广东,CN,37,2014/3/31,64,38795,0,487,33909,10912,55636,42911.63,2014/3/11,8,4849.375,4,21,11.20634921,55,288,0,0,0.771292508,43,21,30371,8424,487,288,775,487,39570,8911,0.328125,0.671875,0.782838437,0.217135787,4
43057,2012/9/14,2012/9/14,女,4,shanghai,shanghai,CN,28,2014/3/31,42,41621,0,1941,16471,21801,55343,42910.71,2014/3/19,6,5945.857143,0,13,13.46341463,80,0,0,0,0.775359305,16,26,17340,24281,1941,0,1941,1941,43562,26222,0.619047619,0.380952381,0.416606602,0.583369372,0
23345,2011/8/16,2011/12/28,男,4,上海,上海,CN,36,2014/3/31,33,37288,0,3924,0,5872,55082,42893.61,2014/2/22,4.125,4661,131,39,17.53125,57,25423,46232,1,0.778722813,10,23,10185,27103,3924,71655,75579,50156,112867,77259,0.696969697,0.303030303,0.27313685,0.726836332,11
7809,2011/7/3,2011/7/3,男,4,名古屋市,爱知县,JP,30,2014/3/31,35,35084,0,0,18025,28409,63628,42889.63,2014/2/1,4.375,4385.5,68,60,17.73529412,153,0,0,1,0.674068492,10,25,11782,23302,0,0,0,0,35084,23302,0.714285714,0.285714286,0.335813026,0.664158472,1
19237,2007/2/18,2007/4/3,男,5,.,北京,CN,37,2014/3/31,46,42670,0,2069,16106,23313,47731,42886.33,2014/3/25,5.75,5333.75,54,7,14.88888889,89,0,0,2,0.898500555,16,30,17652,25018,2069,0,2069,2069,44739,27087,0.652173913,0.347826087,0.413676736,0.586299829,2
17665,2005/9/1,2005/9/1,男,4,沈阳市,辽宁省,CN,59,2014/3/31,37,37772,0,561,24708,13603,55134,42880.96,2014/3/28,4.625,4721.5,16,4,19.75,85,0,0,2,0.777758915,23,14,24325,13447,561,0,561,561,38333,14008,0.378378378,0.621621622,0.643978503,0.355995023,2
2014,2004/11/30,2005/4/2,男,4,广州市,广东省,CN,53,2014/3/31,58,30607,0,1008,23054,18276,69197,42880.12,2014/2/6,7.25,3825.875,15,55,11.59649123,55,0,300,2,0.619681778,32,26,17167,13440,1008,300,1308,1308,31915,14748,0.448275862,0.551724138,0.56086644,0.439100889,3
27815,2006/6/14,2006/8/7,男,4,北京,北京,CN,51,2014/3/31,24,30644,0,0,16422,11698,60646,42873.85,2014/1/8,3,3830.5,4,84,27.95652174,135,534,0,6,0.706952643,11,13,19428,11216,0,534,534,0,31178,11216,0.541666667,0.458333333,0.633969652,0.365997716,8
18040,2006/6/27,2006/7/21,女,6,乌鲁木齐市,新疆,CN,46,2014/3/31,21,35225,0,0,16268,18770,56362,42872.3,2014/3/30,2.625,4403.125,1,2,36.4,132,0,0,1,0.760659664,8,13,18233,16992,0,0,0,0,35225,16992,0.619047619,0.380952381,0.517600636,0.482370976,1
62114,2009/7/28,2009/7/28,女,5,哈市,黑龙江,CN,42,2014/3/31,49,40178,0,1418,13997,21258,58534,42870.8,2014/3/31,6.125,5022.25,1,1,15.1875,74,0,0,0,0.732408515,20,29,15950,24228,1418,0,1418,1418,41596,25646,0.591836735,0.408163265,0.396973543,0.603001568,0
11198,2005/6/21,2005/6/21,男,6,广州,广东,CN,38,2014/3/31,51,38779,0,3775,11794,30063,54753,42868.71,2014/3/26,6.375,4847.375,102,6,12.46,71,0,4400,2,0.782947236,13,38,10415,28364,3775,4400,8175,8175,46954,36539,0.745098039,0.254901961,0.268566271,0.731407942,6
49335,2010/4/8,2010/4/23,女,5,广州,广东,CN,44,2014/3/31,45,37302,0,1296,7081,29224,68748,42860.74,2014/3/25,5.625,4662.75,2,7,16.40909091,135,2745,21033,2,0.623447082,10,35,6627,30675,1296,23778,25074,22329,62376,53004,0.777777778,0.222222222,0.177653272,0.822319921,33
46262,2007/6/9,2007/6/9,男,4,广州,广东,CN,77,2014/3/31,28,39132,0,0,16570,18530,49159,42850.37,2014/1/28,3.5,4891.5,3,64,24.59259259,96,4327,1152,0,0.87166887,19,9,16822,22310,0,5479,5479,1152,44611,23462,0.321428571,0.678571429,0.429867375,0.570107071,15
23879,2011/5/15,2011/5/15,男,6,广州,广东,CN,38,2014/3/31,34,42497,0,0,17857,20812,56664,42841.94,2014/3/30,4.25,5312.125,48,2,20.63636364,168,0,0,0,0.756069815,17,17,20089,22408,0,0,0,0,42497,22408,0.5,0.5,0.472704598,0.527271872,0
7171,2013/3/13,2013/3/13,女,5,广州,广东,CN,30,2014/3/31,39,39258,0,2386,2015,35154,57429,42836.49,2014/3/28,7.8,7851.6,0,4,10.02631579,33,0,0,3,0.745903463,2,37,1620,37638,2386,0,2386,2386,41644,40024,0.948717949,0.051282051,0.041264423,0.958710105,3
44527,2006/2/15,2006/2/15,女,5,沈阳,辽宁,CN,51,2014/3/31,64,41753,0,1766,17533,18776,49706,42834.69,2014/3/26,8,5219.125,11,6,11.33333333,48,2400,2600,1,0.861760954,32,32,22356,19397,1766,5000,6766,4366,48519,23763,0.5,0.5,0.535421756,0.464554294,7
11217,2005/6/28,2005/10/17,男,4,.,北京,CN,51,2014/3/31,28,40652,0,286,21844,17578,39397,42832.5,2014/3/15,3.5,5081.5,10,17,26.07407407,135,0,0,3,1.087202071,12,16,23376,17276,286,0,286,286,40938,17562,0.571428571,0.428571429,0.575012914,0.424962487,3
43971,2011/8/1,2011/10/16,男,5,沈阳,辽宁,CN,39,2014/3/31,31,40024,0,443,24120,8979,42885,42831.54,2013/12/31,3.875,5003,7,92,21.06666667,85,0,0,0,0.99875341,21,10,26712,13312,443,0,443,443,40467,13755,0.322580645,0.677419355,0.667382886,0.33259213,0
1666,2012/3/22,2012/4/5,男,5,大连,辽宁,CN,35,2014/3/31,40,38109,0,1808,13519,21685,59185,42818.15,2014/3/25,5,4763.625,4,7,18.46153846,94,9000,3600,0,0.723462871,17,23,12675,25434,1808,12600,14408,5408,52517,30842,0.575,0.425,0.332589871,0.667383889,11
35686,2007/6/1,2007/11/11,男,4,长春,吉林,CN,47,2014/3/31,39,37312,0,1520,15696,19302,46030,42817.57,2014/3/15,4.875,4664,75,17,16.81578947,69,1500,0,0,0.93021008,16,23,15852,21460,1520,1500,3020,1520,40332,22980,0.58974359,0.41025641,0.424838528,0.575134672,1
46228,2007/1/4,2009/4/18,女,5,广州,广东,CN,34,2014/3/31,47,38250,0,1414,23140,18931,55106,42815,2014/2/4,5.875,4781.25,6,57,14.52173913,53,0,0,0,0.776957137,22,25,21491,16759,1414,0,1414,1414,39664,18173,0.531914894,0.468085106,0.56184152,0.438132336,0
37106,2007/3/24,2007/10/10,男,4,TURGI,AARGAU,CH,64,2014/3/31,21,42302,0,361,26358,17131,30834,42814.2,2014/3/26,2.625,5287.75,25,6,35,173,0,0,0,1.388538626,12,9,24974,17328,361,0,361,361,42663,17689,0.428571429,0.571428571,0.590360022,0.409616339,0
22139,2009/4/14,2009/12/3,女,5,深圳,广东,CN,42,2014/3/31,24,41193,0,0,14121,21444,45960,42810.44,2014/2/24,3,5149.125,6,37,29.91304348,126,8500,0,3,0.931471715,12,12,16447,24746,0,8500,8500,0,49693,24746,0.5,0.5,0.399257173,0.600718551,5
49609,2010/5/10,2010/5/11,男,4,上海,上海,CN,35,2014/3/31,28,37494,0,0,0,6307,46614,42806.03,2014/3/15,3.5,4686.75,45,17,24.77777778,77,1500,0,4,0.918308448,13,15,18915,18579,0,1500,1500,0,38994,18579,0.535714286,0.464285714,0.504467262,0.495506067,6
62185,2012/12/29,2012/12/29,男,4,湖北,.,CN,52,2014/3/31,26,38643,0,0,6630,27562,56905,42797.57,2014/3/29,4.333333333,6440.5,0,3,18.24,77,0,0,0,0.752088041,5,21,7622,31021,0,0,0,0,38643,31021,0.807692308,0.192307692,0.197236311,0.802737812,0
40174,2010/4/19,2010/4/19,男,4,NARWEE,N S W,AU,56,2014/3/31,9,28492,0,0,8675,14150,61251,42782.33,2014/2/13,1.125,3561.5,77,48,75.75,192,0,0,0,0.698475617,4,5,8997,19495,0,0,0,0,28492,19495,0.555555556,0.444444444,0.315761766,0.684203138,0
12640,2010/8/1,2010/8/1,男,4,鞍山,辽宁,CN,40,2014/3/31,27,36030,0,0,17977,18402,54628,42776.3,2014/2/26,3.375,4503.75,123,35,22.03846154,53,0,4070,0,0.783047155,12,15,17722,18308,0,4070,4070,4070,40100,22378,0.555555556,0.444444444,0.491854237,0.508118009,2
32562,2011/7/23,2011/7/23,女,4,广州,广东,CN,37,2014/3/31,37,30019,0,647,16793,20425,68201,42766.33,2014/1/10,4.625,3752.375,74,82,15.97222222,66,0,0,0,0.627063093,14,23,14150,15869,647,0,647,647,30666,16516,0.621621622,0.378378378,0.471352432,0.528614257,0
2205,2005/6/15,2005/7/19,男,5,中山,广东,CN,53,2014/3/31,69,38314,0,2539,27888,18546,53834,42762.06,2014/3/23,8.625,4789.25,1,9,10.60294118,69,0,10040,1,0.794331835,39,30,23739,14575,2539,10040,12579,12579,50893,27154,0.434782609,0.565217391,0.619574579,0.380399321,9
24714,2012/6/23,2012/7/20,男,5,广州市天河区,广东,CN,34,2014/3/31,54,30340,0,2529,13293,27522,71443,42753.93,2014/3/30,6.75,3792.5,27,2,11.67924528,65,0,3444,0,0.598434136,19,35,10106,20234,2529,3444,5973,5973,36313,26207,0.648148148,0.351851852,0.33308065,0.666886391,8
35892,2006/4/25,2006/4/25,男,4,乌鲁木齐市,新疆,CN,51,2014/3/31,27,33607,0,0,12011,21805,65297,42750.05,2014/3/20,3.375,4200.875,82,12,24.5,220,0,4435,1,0.654701594,10,17,14034,19573,0,4435,4435,4435,38042,24008,0.62962963,0.37037037,0.417579148,0.582391097,3
20872,2008/6/22,2013/6/30,男,6,.,北京,CN,47,2014/3/31,33,39737,0,2903,0,43225,36062,42746.43,2014/3/19,4.125,4967.125,455,13,8.21875,34,0,0,0,1.185359381,0,33,0,39737,2903,0,2903,2903,42640,42640,1,0,0,0.999974835,0
57926,2009/10/9,2009/10/9,男,4,武汉市,湖北省,CN,41,2014/3/31,39,35255,0,1248,22279,16374,61136,42740.93,2014/2/23,4.875,4406.875,5,38,18.10526316,183,0,0,0,0.699112307,22,17,16117,19138,1248,0,1248,1248,36503,20386,0.435897436,0.564102564,0.457142047,0.542829589,0
7385,2013/2/22,2013/2/22,男,6,广州,广东,CN,33,2014/3/31,28,40618,0,1800,4090,33152,50987,42723.94,2014/3/25,5.6,8123.6,0,7,14.7037037,69,0,0,4,0.837937906,3,25,4378,36240,1800,0,1800,1800,42418,38040,0.892857143,0.107142857,0.107782072,0.892193309,4
60697,2012/6/21,2012/6/21,男,5,广州,广东,CN,37,2014/3/31,39,37024,0,2005,10181,28902,60879,42721.28,2014/3/15,4.875,4628,0,17,16.65789474,116,0,800,3,0.70174083,10,29,7631,29393,2005,800,2805,2805,39829,32198,0.743589744,0.256410256,0.206103984,0.793869007,4
43718,2009/7/31,2009/7/31,男,6,大连市,辽宁省,CN,47,2014/3/31,39,37215,0,2523,15462,25890,38197,42714.58,2014/3/20,4.875,4651.875,17,12,18.47368421,95,0,0,0,1.118270545,16,23,11522,25693,2523,0,2523,2523,39738,28216,0.58974359,0.41025641,0.309598022,0.690375107,1
62926,2007/4/30,2007/8/21,男,4,乌鲁木齐市,新疆,CN,51,2014/3/31,34,29725,0,0,10413,20026,71582,42710.46,2014/1/19,4.25,3715.625,62,73,18.06060606,80,0,0,0,0.596664804,13,21,11368,18357,0,0,0,0,29725,18357,0.617647059,0.382352941,0.382426159,0.6175402,0
26651,2006/7/21,2006/7/21,男,4,北京,北京,CN,46,2014/3/31,37,36746,0,512,21033,16667,57494,42708.69,2014/3/18,4.625,4593.25,14,14,19.52777778,79,0,0,0,0.74283734,20,17,20155,16591,512,0,512,512,37258,17103,0.459459459,0.540540541,0.548480148,0.451492639,3
48922,2010/6/9,2010/6/9,女,4,郑州,河南,CN,44,2014/3/31,57,35180,0,839,32002,7136,63410,42703.33,2014/3/29,7.125,4397.5,12,3,12.78571429,185,8531,2326,2,0.673447879,47,10,28532,6648,839,10857,11696,3165,46876,9813,0.175438596,0.824561404,0.811005941,0.188965635,28
58368,2009/11/26,2009/11/26,男,5,北京,北京,CN,43,2014/3/31,44,39373,0,762,23059,18009,53946,42702.41,2014/3/12,5.5,4921.625,12,20,16.25581395,79,0,0,4,0.791576947,23,21,22165,17208,762,0,762,762,40135,17970,0.477272727,0.522727273,0.562934932,0.437039671,7
31315,2010/1/29,2010/1/29,男,5,长春,吉林,CN,30,2014/3/31,30,40015,0,1390,4402,31705,52540,42701.36,2014/3/26,3.75,5001.875,92,6,21.82758621,157,284,369,5,0.812740008,5,25,6270,33745,1390,653,2043,1759,42058,35504,0.833333333,0.166666667,0.156687325,0.843287685,11
59637,2011/8/29,2011/9/1,女,4,长春,吉林,CN,42,2014/3/31,31,36623,0,0,4386,1216,50611,42692.11,2014/1/27,3.875,4577.875,50,65,20.53333333,72,1500,0,0,0.843534212,16,15,19163,17460,0,1500,1500,0,38123,17460,0.483870968,0.516129032,0.523236129,0.476736566,1
2709,2007/10/16,2009/4/1,男,4,广州,广东,CN,37,2014/3/31,39,35116,0,0,26157,13134,62482,42682.85,2014/1/24,4.875,4389.5,33,68,16.57894737,148,9609,3307,2,0.683122339,25,14,24023,11093,0,12916,12916,3307,48032,14400,0.358974359,0.641025641,0.684084631,0.315886892,26
38466,2007/6/12,2007/6/12,男,5,广州,广东,CN,45,2014/3/31,44,33271,0,750,14568,25541,60943,42671.73,2014/3/6,5.5,4158.875,4,26,16.30232558,59,0,0,0,0.700190834,17,27,10286,22985,750,0,750,750,34021,23735,0.613636364,0.386363636,0.309148834,0.690821111,0
55470,2010/3/24,2010/4/26,男,5,广州,广东,CN,36,2014/3/31,52,34813,0,661,26154,16550,59018,42650.4,2014/3/31,6.5,4351.625,9,1,14.1372549,60,18804,19411,1,0.722667661,31,21,20995,13818,661,38215,38876,20072,73689,33890,0.403846154,0.596153846,0.603061987,0.396909289,110
44397,2011/2/9,2011/2/23,女,4,北京,北京,CN,39,2014/3/31,22,36995,0,0,2311,34361,55838,42642.61,2014/3/30,2.75,4624.375,147,2,27.71428571,167,0,1971,0,0.763684408,2,20,2373,34622,0,1971,1971,1971,38966,36593,0.909090909,0.090909091,0.064142069,0.935830901,1
62487,2006/1/26,2006/1/26,男,5,长春,吉林,CN,50,2014/3/31,36,39578,0,0,13269,13451,52370,42640.61,2014/3/21,4.5,4947.25,16,11,20.11428571,86,0,0,11,0.814218255,18,18,18883,20695,0,0,0,0,39578,20695,0.5,0.5,0.47709644,0.522878294,11
46426,2009/11/6,2009/12/6,男,5,北京,北京,CN,32,2014/3/31,43,38245,0,2420,13820,25202,54595,42637.92,2014/3/20,5.375,4780.625,145,12,13.66666667,66,640,1917,3,0.780985805,15,28,12851,25394,2420,2557,4977,4337,43222,29731,0.651162791,0.348837209,0.336008994,0.663964859,31
60368,2012/5/8,2012/5/8,男,5,长春市,吉林省,CN,38,2014/3/31,40,39250,0,2183,3600,24294,50164,42624.97,2014/3/31,5,4906.25,0,1,17.76923077,71,0,22142,0,0.849712344,12,28,13341,25909,2183,22142,24325,24325,63575,50234,0.7,0.3,0.33988943,0.660085093,3
12874,2009/10/31,2009/11/12,男,4,乌鲁木齐,新疆,CN,35,2014/3/31,22,35844,0,0,11643,21136,60652,42622.98,2014/3/9,2.75,4480.5,23,23,32.61904762,97,0,0,4,0.702746488,7,15,14249,21595,0,0,0,0,35844,21595,0.681818182,0.318181818,0.397517087,0.602455015,4
21541,2009/1/26,2009/3/14,男,5,,北京,CN,47,2014/3/31,31,39845,0,1599,9782,27260,44965,42622.58,2014/2/23,3.875,4980.625,25,38,22.26666667,138,0,0,2,0.947905704,9,22,8814,31031,1599,0,1599,1599,41444,32630,0.709677419,0.290322581,0.221201626,0.778773277,2
62907,2006/10/16,2007/4/16,男,4,乌鲁木齐市,新疆,CN,37,2014/3/31,26,33986,0,0,17731,11292,59954,42620.42,2014/1/24,3.25,4248.25,133,68,21.2,134,0,492,3,0.710885345,15,11,21012,12974,0,492,492,492,34478,13466,0.423076923,0.576923077,0.618236384,0.381734192,4
46142,2007/2/10,2011/11/18,男,6,登封,河南,CN,45,2014/3/31,44,40600,0,1737,18475,23677,36798,42609.3,2014/3/24,5.5,5075,11,8,16.55813953,124,0,500,0,1.157924344,18,26,17100,23500,1737,500,2237,2237,42837,25737,0.590909091,0.409090909,0.421171892,0.578803478,1
