MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
56325,2005/7/24,2005/12/3,男,6,广州,广东,CN,44,2014/3/31,110,116532,0,23382,54659,51757,166843,125283.55,2014/3/28,13.75,14566.5,10,4,6.577981651,42,2100,6115,8,0.750906841,59,51,50261,66271,23382,8215,31597,29497,148129,95768,0.463636364,0.536363636,0.431302721,0.568688698,33
13606,2010/8/10,2010/8/10,男,6,MEXICO,,MX,40,2014/3/31,15,97700,0,13956,34040,10000,183480,125011.04,2013/10/5,1.875,12212.5,4,179,39.14285714,79,1500,500,0,0.681333333,11,4,72112,25588,13956,2000,15956,14456,113656,40044,0.266666667,0.733333333,0.738088658,0.261901106,3
2104,2005/3/20,2005/4/11,男,6,广州,广东,CN,47,2014/3/31,67,118790,0,14827,44102,66668,119347,124917.67,2014/3/30,8.375,14848.75,4,2,10.98484848,64,0,800,0,1.046676247,36,31,45334,73456,14827,800,15627,15627,134417,89083,0.462686567,0.537313433,0.381628238,0.618363344,5
40556,2010/2/13,2010/2/26,男,6,惠州,广东,CN,39,2014/3/31,51,121760,0,13204,22197,85044,99034,124777.9,2014/3/31,6.375,15220,162,1,11.36,38,1674,0,3,1.259950118,13,38,23794,97966,13204,1674,14878,13204,136638,111170,0.745098039,0.254901961,0.195415609,0.804576178,6
11511,2010/5/17,2010/5/17,男,6,上海,上海,CN,55,2014/3/31,74,122218,0,11288,72537,52991,96520,124494.15,2014/1/23,9.25,15277.25,5,69,9,63,1702,1800,5,1.289827497,41,33,70052,52166,11288,3502,14790,13088,137008,65254,0.445945946,0.554054054,0.573167838,0.42682398,9
49752,2010/9/18,2010/10/6,男,6,PARIS,0,FR,51,2014/3/31,12,145209,0,7115,38600,76000,121632,124470.08,2014/3/5,1.5,18151.125,53,27,59.18181818,151,0,0,0,1.023333333,7,5,83519,61690,7115,0,7115,7115,152324,68805,0.416666667,0.583333333,0.575160113,0.424833,1
58064,2009/11/1,2010/2/4,男,5,深圳,广东,CN,47,2014/3/31,59,106565,0,8306,61605,53815,85171,124457.28,2014/3/26,7.375,13320.625,13,6,12.27586207,53,5888,1000,10,1.461263576,30,29,57301,49264,8306,6888,15194,9306,121759,58570,0.491525424,0.508474576,0.537704333,0.462286283,22
19497,2009/8/27,2009/9/16,男,6,广州,广东,CN,36,2014/3/31,120,104791,0,22797,48496,65628,176951,124064.56,2014/3/14,15,13098.875,9,18,5.915966387,56,6360,10433,12,0.701123814,48,72,40138,64653,22797,16793,39590,33230,144381,97883,0.6,0.4,0.383025422,0.616965035,47
21578,2008/9/2,2008/9/2,女,6,广州,广东,CN,49,2014/3/31,60,119084,0,10001,36815,75011,88428,123852.53,2014/3/29,7.5,14885.5,3,3,12.28813559,47,0,9414,16,1.40060309,19,41,38603,80481,10001,9414,19415,19415,138499,99896,0.683333333,0.316666667,0.324163413,0.67582819,25
45772,2006/6/5,2006/6/5,男,6,深圳,广东,CN,57,2014/3/31,57,111196,0,15247,14001,94940,90553,123762.79,2014/3/31,7.125,13899.5,210,1,9.285714286,88,5135,16603,0,1.366744227,9,48,16797,94399,15247,21738,36985,31850,148181,126249,0.842105263,0.157894737,0.151056234,0.848934773,40
51134,2011/12/18,2011/12/19,男,5,PARIS,PARIS,FR,54,2014/3/31,43,101676,0,3745,31354,31157,195034,123191.32,2014/2/4,5.375,12709.5,13,57,15.73809524,104,0,0,0,0.631640227,21,22,49570,52106,3745,0,3745,3745,105421,55851,0.511627907,0.488372093,0.487524219,0.512465946,0
53729,2008/4/20,2008/4/20,男,6,长春,吉林,CN,47,2014/3/31,113,109087,0,20938,51668,50096,151060,123131.92,2014/3/30,14.125,13635.875,9,2,6.428571429,32,9318,15564,3,0.81511929,59,54,58840,50247,20938,24882,45820,36502,154907,86749,0.477876106,0.522123894,0.53938105,0.460609783,13
44980,2005/5/1,2005/6/10,男,5,乌鲁木齐,新疆,CN,49,2014/3/31,42,91284,0,6690,38043,36239,165589,123090.36,2014/3/9,5.25,11410.5,6,23,17.12195122,143,0,0,0,0.743348652,22,20,43522,47762,6690,0,6690,6690,97974,54452,0.476190476,0.523809524,0.476770554,0.523218492,0
11139,2005/4/27,2005/4/27,男,6,广州,广东,CN,46,2014/3/31,58,119502,0,11290,65404,43909,94554,122834.84,2014/3/16,7.25,14937.75,11,16,12.35087719,89,3000,0,3,1.299097235,31,27,70081,49421,11290,3000,14290,11290,133792,60711,0.465517241,0.534482759,0.586437161,0.413554471,8
11327,2005/10/12,2005/11/29,男,4,ROWLAND HEIGHTS,CALIFORNIA,US,48,2014/3/31,16,111936,0,10567,14570,30724,184227,122593.59,2014/3/2,2,13992,204,30,33.13333333,132,0,0,0,0.66544855,5,11,37220,74716,10567,0,10567,10567,122503,85283,0.6875,0.3125,0.332508465,0.667482602,0
20131,2004/11/23,2005/3/23,女,6,广州市,广东省,CN,64,2014/3/31,122,109052,0,20233,51136,58852,180074,122482.24,2014/3/14,15.25,13631.5,14,18,5.776859504,49,1500,0,11,0.68017726,56,66,50782,58270,20233,1500,21733,20233,130785,78503,0.540983607,0.459016393,0.465663485,0.534327345,16
47276,2005/5/29,2005/7/17,男,6,广州,广东,CN,47,2014/3/31,72,119810,0,14255,54023,67485,91164,122461.63,2014/3/26,9,14976.25,3,6,10.16901408,53,4200,2000,5,1.343311285,26,46,51634,68176,14255,6200,20455,16255,140265,84431,0.638888889,0.361111111,0.430962099,0.569029555,16
13323,2009/11/13,2009/11/17,男,6,武汉市,湖北省,CN,63,2014/3/31,113,117425,0,15000,68079,46264,121394,122432.41,2014/3/22,14.125,14678.125,12,10,6.330357143,31,61902,10000,2,1.008554047,59,54,65154,52271,15000,71902,86902,25000,204327,77271,0.477876106,0.522123894,0.554851566,0.445139918,17
56336,2005/8/2,2005/9/5,男,6,.,北京,CN,49,2014/3/31,77,112943,0,15937,60762,70974,157206,122186.06,2014/3/30,9.625,14117.875,0,2,9.592105263,48,400,19233,3,0.777235347,35,42,58468,54475,15937,19633,35570,35170,148513,89645,0.545454545,0.454545455,0.517672475,0.482318671,12
19460,2008/12/13,2009/1/15,男,5,珠海,广东,CN,44,2014/3/31,57,118977,0,11588,58523,48966,91658,122129.81,2014/3/22,7.125,14872.125,2,10,12.83928571,49,0,5591,0,1.332451177,31,26,64265,54712,11588,5591,17179,17179,136156,71891,0.456140351,0.543859649,0.540141875,0.45984972,8
15014,2012/1/4,2012/1/4,男,5,CORALGABLES,FL,US,66,2014/3/31,16,139503,0,5309,43784,67714,115401,122005.99,2014/3/19,2,17437.875,76,13,42.8,244,0,0,1,1.057235119,7,9,47193,92310,5309,0,5309,5309,144812,97619,0.5625,0.4375,0.338291375,0.661701457,1
21884,2009/5/8,2009/5/8,男,6,深圳,广东,CN,38,2014/3/31,77,135403,0,13318,37478,64613,151637,121862.12,2014/3/23,9.625,16925.375,31,9,9.092105263,35,5290,22255,13,0.803643702,30,47,46763,88640,13318,27545,40863,35573,176266,124213,0.61038961,0.38961039,0.345359074,0.654633541,48
11030,2005/1/20,2005/1/20,男,6,番禺,广东,CN,38,2014/3/31,88,109604,0,15182,44502,71749,117157,121788.69,2014/3/29,11,13700.5,1,3,8.356321839,63,16700,4000,3,1.039534044,42,46,36499,73105,15182,20700,35882,19182,145486,92287,0.522727273,0.477272727,0.333004881,0.666985995,17
10164,2007/5/27,2008/1/25,男,5,深圳,广东,CN,45,2014/3/31,13,135848,0,6976,42838,11600,137604,121674.52,2014/2/10,1.625,16981,7,51,56.08333333,147,0,0,4,0.884236795,9,4,103280,32568,6976,0,6976,6976,142824,39544,0.307692308,0.692307692,0.760255872,0.239736767,5
2196,2005/5/20,2005/7/11,男,6,汕头,广东,CN,68,2014/3/31,124,115890,0,14519,73591,59304,113615,121590.18,2014/3/29,15.5,14486.25,8,3,5.853658537,29,0,500,0,1.070194781,64,60,64177,51713,14519,500,15019,15019,130909,66732,0.483870968,0.516129032,0.553770353,0.446221018,4
38329,2005/11/17,2006/4/11,男,6,广州,广东,CN,65,2014/3/31,69,119569,0,13977,73753,53646,147549,121553.54,2014/3/1,8.625,14946.125,8,31,10.17647059,40,0,0,5,0.823818121,36,33,68873,50696,13977,0,13977,13977,133546,64673,0.47826087,0.52173913,0.576005687,0.42398595,10
3092,2008/2/26,2009/1/30,男,6,广州,广东,CN,60,2014/3/31,66,113508,0,7043,77458,33221,86430,121550.86,2014/3/31,8.25,14188.5,31,1,10.75384615,116,11388,8500,2,1.406350341,42,24,79254,34254,7043,19888,26931,15543,140439,49797,0.363636364,0.636363636,0.698217762,0.301773428,12
31122,2010/12/1,2010/12/1,男,5,广州,广东,CN,56,2014/3/31,26,102699,0,5266,40335,16513,178921,121542.05,2013/12/21,3.25,12837.375,7,102,24.88,110,0,0,1,0.679305671,19,7,73465,29234,5266,0,5266,5266,107965,34500,0.269230769,0.730769231,0.71533593,0.284654333,3
44276,2009/8/1,2009/8/13,女,6,哈尔滨,黑龙江,CN,40,2014/3/31,59,117216,0,10978,49710,54318,94946,120872.21,2014/3/28,7.375,14652,5,4,12.44827586,55,13760,6800,5,1.273062688,26,33,57380,59836,10978,20560,31538,17778,148754,77614,0.559322034,0.440677966,0.489519438,0.510472031,24
38451,2007/6/4,2007/6/4,男,6,广州市,广东,CN,48,2014/3/31,125,92480,0,18922,46644,62647,189177,120693.9,2014/3/31,15.625,11560,5,1,5.846774194,33,0,5000,2,0.637994577,52,73,34917,57563,18922,5000,23922,23922,116402,81485,0.584,0.416,0.377558634,0.622430553,8
30926,2009/3/14,2009/3/14,男,5,广州市,,CN,33,2014/3/31,97,101068,0,7761,63195,45658,171544,120364.3,2014/3/21,12.125,12633.5,3,11,7.46875,73,0,0,4,0.701652637,56,41,58825,42243,7761,0,7761,7761,108829,50004,0.422680412,0.577319588,0.582028119,0.417961986,7
36573,2006/1/25,2006/1/25,女,5,广州,广东,CN,36,2014/3/31,57,106669,0,7368,41320,48785,144505,120300.48,2014/3/29,7.125,13333.625,17,3,12.69642857,53,0,8925,0,0.832500467,28,29,51657,55012,7368,8925,16293,16293,122962,71305,0.50877193,0.49122807,0.484269242,0.515721384,3
17463,2011/1/4,2011/3/27,男,6,和田,新疆,CN,27,2014/3/31,64,94410,0,26718,5546,70813,262290,120120.26,2014/3/27,8,11801.25,221,5,8.015873016,105,0,1669,10,0.457967364,4,60,5667,88743,26718,1669,28387,28387,122797,117130,0.9375,0.0625,0.060024785,0.939964623,13
20144,2004/12/24,2005/3/1,女,6,广州市,广东省,CN,60,2014/3/31,49,120926,0,6021,92685,26580,88903,120100.08,2013/12/9,6.125,15115.75,10,114,12.64583333,56,0,500,0,1.350911443,35,14,91313,29613,6021,500,6521,6521,127447,36134,0.285714286,0.714285714,0.755108454,0.244883277,5
20731,2007/9/17,2008/4/13,女,6,珠海,广东,CN,56,2014/3/31,58,112726,0,11713,54969,56945,84353,120060.66,2014/3/30,7.25,14090.75,6,2,12.68421053,75,8500,3500,3,1.423312271,27,31,54493,58233,11713,12000,23713,15213,136439,73446,0.534482759,0.465517241,0.483406815,0.516584314,11
2129,2005/4/6,2005/4/27,男,6,郑州市,河南省,CN,42,2014/3/31,136,113254,0,25611,38680,74796,145540,119973.63,2014/3/27,17,14156.75,9,5,5.311111111,102,0,0,9,0.82433441,49,87,36608,76646,25611,0,25611,25611,138865,102257,0.639705882,0.360294118,0.323235177,0.676755993,13
53365,2010/12/17,2011/1/26,女,5,乌鲁木齐,新疆,CN,34,2014/3/31,68,97369,0,6941,61293,64004,148879,119824.57,2014/3/28,8.5,12171.125,20,4,10.55223881,47,0,1971,0,0.804845344,32,36,45607,51762,6941,1971,8912,8912,106281,60674,0.529411765,0.470588235,0.468388621,0.531601109,2
3018,2008/2/11,2012/3/10,男,5,乌鲁木齐,新疆,CN,47,2014/3/31,71,93862,0,18496,23960,76876,180226,119801.45,2014/3/28,8.875,11732.75,6,4,10.3,129,0,16014,2,0.664729007,20,51,21427,72435,18496,16014,34510,34510,128372,106945,0.718309859,0.281690141,0.228279514,0.771709832,11
36912,2006/11/1,2006/12/17,男,6,广州,广东,CN,55,2014/3/31,116,101127,0,11783,75228,43633,130636,119703.19,2014/3/16,14.5,12640.875,3,16,6.191304348,50,2664,0,6,0.916310894,63,53,67259,33868,11783,2664,14447,11783,115574,45651,0.456896552,0.543103448,0.66508781,0.334902302,14
1159,2007/5/28,2007/7/28,男,6,广州,广东,CN,53,2014/3/31,110,103985,0,23149,26253,80618,172640,119644.15,2014/3/31,13.75,12998.125,20,1,6.513761468,55,0,7728,1,0.693026819,30,80,23980,80005,23149,7728,30877,30877,134862,110882,0.727272727,0.272727273,0.230607966,0.769382417,8
39380,2008/7/21,2009/4/6,男,5,广州,广东,CN,32,2014/3/31,105,111850,0,15349,49777,58424,145253,119584.5,2014/3/20,13.125,13981.25,12,12,6.798076923,47,1500,0,9,0.823284201,51,54,46554,65296,15349,1500,16849,15349,128699,80645,0.514285714,0.485714286,0.416214428,0.583776631,14
12218,2009/3/3,2009/3/3,男,6,深圳,广东,CN,62,2014/3/31,52,111158,0,6905,54805,44845,83356,119488.18,2014/3/11,6.5,13894.75,20,21,13.52941176,70,2664,2000,1,1.433468257,29,23,63560,47598,6905,4664,11569,8905,122727,56503,0.442307692,0.557692308,0.571793557,0.428197447,9
38199,2005/6/16,2005/7/12,男,6,广州,广东,CN,53,2014/3/31,106,100577,0,9585,54530,53778,167199,119453.86,2014/3/29,13.25,12572.125,5,3,6.885714286,41,0,0,7,0.714441235,51,55,49625,50952,9585,0,9585,9585,110162,60537,0.518867925,0.481132075,0.493398159,0.506591899,11
38134,2005/4/17,2005/4/25,女,6,深圳,广东,CN,40,2014/3/31,11,138543,0,20934,38230,62400,112128,119420.28,2013/10/6,1.375,17317.875,25,178,52.8,266,0,0,1,1.065035317,5,6,47817,90726,20934,0,20934,20934,159477,111660,0.545454545,0.454545455,0.34513945,0.654853332,6
49346,2010/4/28,2010/4/29,男,6,广州,广东,CN,44,2014/3/31,59,114398,0,7034,57355,49840,92635,118942.47,2014/3/19,7.375,14299.75,25,13,11.94827586,78,2994,126,8,1.283990608,35,24,58069,56329,7034,3120,10154,7160,124552,63489,0.406779661,0.593220339,0.507600591,0.492390668,23
46325,2007/11/29,2008/7/2,男,5,广州,广东,CN,53,2014/3/31,59,136783,0,7932,70753,77979,145433,118903.61,2014/3/14,7.375,17097.875,7,18,12.17241379,33,0,17928,3,0.817583423,26,33,62728,74055,7932,17928,25860,25860,162643,99915,0.559322034,0.440677966,0.458591648,0.541401041,13
27661,2006/1/16,2006/1/17,男,6,广州市,广东,CN,44,2014/3/31,83,115233,0,12628,47779,68487,94441,118497.82,2014/3/6,10.375,14404.125,0,26,8.597560976,68,6722,7774,2,1.254728561,36,47,45832,69401,12628,14496,27124,20402,142357,89803,0.56626506,0.43373494,0.397729837,0.602261485,34
39773,2012/5/8,2012/5/12,女,4,Cerritos,California,US,30,2014/3/31,10,140743,0,0,44800,10100,122320,118161.12,2013/5/20,1.25,17592.875,4,317,41.44444444,98,0,0,6,0.966,8,2,113990,26753,0,0,0,0,140743,26753,0.2,0.8,0.809910192,0.190082703,7
3321,2008/8/31,2008/8/31,男,6,.,北京,CN,39,2014/3/31,116,114305,0,14188,42968,52423,136228,117990.02,2014/3/31,14.5,14288.125,2,1,6.330434783,25,4710,8837,0,0.866121649,61,55,54061,60244,14188,13547,27735,23025,142040,83269,0.474137931,0.525862069,0.472949801,0.52704145,11
47224,2005/4/19,2005/6/30,男,6,广州市,,CN,36,2014/3/31,95,113153,0,15260,61926,44536,138873,117909.16,2014/3/30,11.875,14144.125,0,2,7.755319149,43,7600,22014,10,0.849043083,61,34,64394,48759,15260,29614,44874,37274,158027,86033,0.357894737,0.642105263,0.569082843,0.43090832,48
14675,2011/8/20,2011/8/20,男,6,.,北京,CN,47,2014/3/31,79,94225,0,18124,15407,53317,151183,117756.01,2014/3/26,9.875,11778.125,82,6,8.243589744,29,0,14213,0,0.778897164,26,53,30862,63363,18124,14213,32337,32337,126562,95700,0.670886076,0.329113924,0.327531679,0.672457708,9
36635,2006/3/28,2006/3/28,男,6,深圳,广东,CN,55,2014/3/31,76,110357,0,11812,43518,53765,86061,117729.49,2014/3/25,9.5,13794.625,1,7,9.64,68,2576,0,0,1.367977249,44,32,54237,56120,11812,2576,14388,11812,124745,67932,0.421052632,0.578947368,0.491464144,0.508526795,7
20685,2007/7/14,2007/9/28,男,6,郑州,河南,CN,56,2014/3/31,100,111195,0,12572,50031,61963,91727,117625.86,2014/3/31,12.5,13899.375,9,1,7.282828283,47,969,0,9,1.282347182,40,60,49271,61924,12572,969,13541,12572,124736,74496,0.6,0.4,0.443100471,0.556890536,13
20116,2004/11/20,2004/11/22,男,6,广州,广东,CN,37,2014/3/31,107,92952,0,15977,47679,60227,165304,117509.36,2014/3/31,13.375,11619,3,1,6.858490566,43,1800,1937,8,0.710868219,48,59,40270,52682,15977,3737,19714,17914,112666,70596,0.551401869,0.448598131,0.433229697,0.566759545,23
27657,2006/2/2,2006/3/2,男,4,,,US,66,2014/3/31,25,131771,0,7590,90608,25884,109336,117501.56,2013/6/16,3.125,16471.375,70,290,15.45833333,112,0,0,4,1.074683178,20,5,99566,32205,7590,0,7590,7590,139361,39795,0.2,0.8,0.755592994,0.244399417,5
30225,2008/6/1,2008/6/2,女,6,广州,广东,CN,38,2014/3/31,114,102205,0,14185,55786,53754,151625,117443.09,2014/3/19,14.25,12775.625,2,13,6.336283186,32,1500,800,2,0.774562836,55,59,51695,50510,14185,2300,16485,14985,118690,65495,0.51754386,0.48245614,0.505792224,0.494197992,7
39847,2010/3/10,2010/3/10,男,5,深圳,广东,CN,47,2014/3/31,57,103643,0,9808,31304,67412,84080,117284.9,2014/3/23,7.125,12955.375,95,9,11.19642857,56,3552,3632,5,1.394920314,21,36,38369,65274,9808,7184,16992,13440,120635,78714,0.631578947,0.368421053,0.370199915,0.629790436,14
19134,2007/1/9,2007/9/27,女,6,广州,广东,CN,38,2014/3/31,76,110329,0,11936,49105,55463,119514,117215.3,2014/3/10,9.5,13791.125,3,22,9.413333333,45,0,0,6,0.98076627,33,43,52268,58061,11936,0,11936,11936,122265,69997,0.565789474,0.434210526,0.473742409,0.526248527,10
30983,2012/10/17,2012/10/17,男,6,PARIS,,FR,41,2014/3/31,11,135718,0,9963,72000,87000,111496,117070.8,2013/12/24,1.833333333,22619.66667,0,99,43.3,84,0,0,0,1.05,5,6,61690,74028,9963,0,9963,9963,145681,83991,0.545454545,0.454545455,0.454542105,0.545450526,1
53954,2006/4/11,2006/4/11,男,5,克拉玛依,新疆,CN,53,2014/3/31,43,104423,0,5090,34450,60215,94144,116790.46,2014/3/2,5.375,13052.875,14,30,16.35714286,109,0,3696,0,1.240551283,18,25,40705,63718,5090,3696,8786,8786,113209,72504,0.581395349,0.418604651,0.389805026,0.610185398,2
13680,2011/2/22,2011/10/22,男,5,PARIS,ile de france,FR,38,2014/3/31,20,94171,0,4419,26930,38233,148827,116757.69,2014/3/10,2.5,11771.375,21,22,36.21052632,121,0,0,0,0.784519543,8,12,37813,56358,4419,0,4419,4419,98590,60777,0.6,0.4,0.401531241,0.59845814,0
56497,2007/6/17,2007/6/17,女,6,广州,广东,CN,46,2014/3/31,53,116307,0,16346,30884,70845,85000,116745.63,2014/2/29  0:00:00,6.625,14538.375,10,32,13.25,57,0,0,0,1.373478,19,34,36583,79724,16346,0,16346,16346,132653,96070,0.641509434,0.358490566,0.314535544,0.685455859,4
20401,2005/9/9,2005/10/2,女,6,广州,广东,CN,41,2014/3/31,56,111646,0,8168,52249,54987,82981,116486.11,2014/3/28,7,13955.75,23,4,12.8,64,14616,0,14,1.403768453,28,28,52370,59276,8168,14616,22784,8168,134430,67444,0.5,0.5,0.469067687,0.530923357,20
23819,2011/9/28,2011/10/7,男,6,长春,吉林,CN,50,2014/3/31,84,106270,0,10871,4328,23107,140535,116338.15,2014/3/30,10.5,13283.75,3,2,8.746987952,42,629,6500,4,0.827823318,42,42,49907,56363,10871,7129,18000,17371,124270,73734,0.5,0.5,0.469620122,0.530370468,9
3110,2008/3/15,2009/1/29,男,6,.,北京,CN,37,2014/3/31,111,111215,0,17811,43198,73391,141864,116286.42,2014/3/26,13.875,13901.875,6,6,6.536363636,60,0,2000,7,0.819703519,37,74,42868,68347,17811,2000,19811,19811,131026,88158,0.666666667,0.333333333,0.385448137,0.614542872,12
23531,2011/5/30,2011/5/30,男,6,广州,广东,CN,35,2014/3/31,109,107748,0,9736,74297,48668,126167,116242.59,2014/3/14,13.625,13468.5,7,18,6.537037037,35,0,9770,3,0.921339098,53,56,62557,45191,9736,9770,19506,19506,127254,64697,0.513761468,0.486238532,0.580580794,0.419409925,11
27678,2006/3/2,2006/3/2,男,5,深圳,广东,CN,44,2014/3/31,60,106246,0,5157,50783,39363,98083,115248.27,2014/3/27,7.5,13280.75,9,5,12.15254237,41,888,1942,11,1.175007596,34,26,63229,43017,5157,2830,7987,7099,114233,50116,0.433333333,0.566666667,0.595113274,0.404877314,17
4581,2010/7/25,2010/8/6,男,5,番禺,广东,CN,41,2014/3/31,61,92929,0,7078,48752,36575,161499,115150.73,2014/3/29,7.625,11616.125,0,3,12.13333333,71,4699,13298,2,0.713012031,24,37,56374,36555,7078,17997,25075,20376,118004,56931,0.606557377,0.393442623,0.606628645,0.393360594,35
3339,2008/8/28,2008/10/18,男,6,广州,广东,CN,55,2014/3/31,43,120058,0,19616,29030,71658,93447,115077.14,2014/3/23,5.375,15007.25,9,9,16.97619048,163,0,0,0,1.231469603,14,29,31154,88904,19616,0,19616,19616,139674,108520,0.674418605,0.325581395,0.259489085,0.740502586,4
36953,2006/12/7,2007/2/27,男,6,广州,广东,CN,40,2014/3/31,149,90725,0,20711,49861,61985,157683,114215.62,2014/3/27,18.625,11340.625,10,5,4.837837838,19,3367,13421,7,0.724336929,67,82,40371,50354,20711,16788,37499,34132,128224,84486,0.55033557,0.44966443,0.444977184,0.555011794,25
44217,2010/10/20,2012/12/6,男,6,乌,新疆,CN,43,2014/3/31,43,96588,0,10604,18526,74971,111807,114128.69,2014/3/28,5.375,12073.5,249,4,11.38095238,41,0,6844,1,1.020765158,9,34,17310,79278,10604,6844,17448,17448,114036,96726,0.790697674,0.209302326,0.179212954,0.820776693,4
13818,2010/4/25,2010/4/25,男,4,广州,广东,CN,54,2014/3/31,56,109337,0,7127,80163,38616,114358,113880.86,2014/1/9,7,13667.125,4,83,11.70909091,60,888,3814,3,0.995827664,34,22,74830,34507,7127,4702,11829,10941,121166,45448,0.392857143,0.607142857,0.68439152,0.315599334,8
8608,2005/11/15,2005/11/15,男,6,长春,吉林,CN,51,2014/3/31,94,102013,0,11783,47363,53498,109142,113609.59,2014/3/29,11.75,12751.625,3,3,7.795698925,31,0,8000,3,1.040933738,43,51,45741,56272,11783,8000,19783,19783,121796,76055,0.542553191,0.457446809,0.448379634,0.551610563,6
2303,2005/8/30,2005/9/24,男,6,广州,广东,CN,50,2014/3/31,84,107748,0,10512,57470,44323,139338,113062.67,2014/3/19,10.5,13468.5,24,13,8.361445783,50,0,0,5,0.811427392,45,39,62604,45144,10512,0,10512,10512,118260,55656,0.464285714,0.535714286,0.581016993,0.418973726,9
33645,2012/7/20,2012/7/20,女,5,深圳,广东,CN,47,2014/3/31,16,122831,0,5609,12600,58538,107047,112549.39,2014/3/23,2.285714286,17547.28571,0,9,40.8,170,0,500,0,1.051401627,2,14,30242,92589,5609,500,6109,6109,128940,98698,0.875,0.125,0.2462062,0.753785658,1
27651,2006/1/24,2006/3/8,男,6,上海市,上海市,CN,44,2014/3/31,128,100358,0,17037,50066,50854,131315,112520.95,2014/3/15,16,12544.75,3,17,5.598425197,32,0,16500,12,0.856878118,61,67,48539,51819,17037,16500,33537,33537,133895,85356,0.5234375,0.4765625,0.483653683,0.516336352,17
9874,2006/10/26,2007/11/28,男,6,广州市,广东,CN,39,2014/3/31,124,98544,0,12813,40842,40771,130776,112470.83,2014/3/30,15.5,12318,18,2,5.780487805,29,0,0,11,0.860026534,62,62,49336,49208,12813,0,12813,12813,111357,62021,0.5,0.5,0.500644376,0.499345477,15
50023,2011/1/28,2011/2/7,男,6,广州,广东,CN,47,2014/3/31,111,95164,0,17407,59392,48767,130622,112229.98,2014/3/28,13.875,11895.5,1,4,6.6,28,1776,808,4,0.859196613,50,61,55945,39219,17407,2584,19991,18215,115155,57434,0.54954955,0.45045045,0.587873693,0.412115799,10
40219,2009/7/9,2009/7/9,男,6,广州,广东,CN,45,2014/3/31,77,109194,0,11300,42580,57090,134838,112209.59,2014/3/31,9.625,13649.25,4,1,9.552631579,70,0,1784,8,0.832180765,31,46,44518,64676,11300,1784,13084,13084,122278,77760,0.597402597,0.402597403,0.40769266,0.592298182,12
35876,2006/4/2,2006/6/9,男,5,合肥,安徽,CN,57,2014/3/31,42,106360,0,5228,31875,31242,77936,111919.38,2014/3/10,5.25,13295,10,22,17.04878049,67,0,500,5,1.436042137,24,18,55314,51046,5228,500,5728,5728,112088,56774,0.428571429,0.571428571,0.520059044,0.479931554,10
58293,2009/11/2,2010/3/24,男,6,广州,广东,CN,42,2014/3/31,124,87984,0,16406,41832,64452,160524,111578.62,2014/3/31,15.5,10998,4,1,5.902439024,51,1520,4293,2,0.695089955,48,76,33399,54585,16406,5813,22219,20699,110203,75284,0.612903226,0.387096774,0.379598795,0.620389839,31
5737,2011/7/25,2011/7/25,男,5,北京,北京,CN,46,2014/3/31,19,110135,0,7902,70286,62006,96503,111565.7,2014/3/26,2.375,13766.875,53,6,37.33333333,131,18637,0,8,1.156085303,10,9,41645,68490,7902,18637,26539,7902,136674,76392,0.473684211,0.526315789,0.378123411,0.621867509,12
39208,2010/8/28,2010/8/29,男,4,NEYAGAWA,OSAKAFU,JP,48,2014/3/31,53,115183,0,5222,105558,50750,134627,111526.08,2014/2/16,6.625,14397.875,19,45,12.82692308,76,0,6984,8,0.828407972,32,21,70116,45067,5222,6984,12206,12206,127389,57273,0.396226415,0.603773585,0.608730379,0.391260939,14
13798,2011/6/1,2011/8/20,男,6,贵阳,贵州,CN,46,2014/3/31,61,103492,0,11154,34988,53234,83245,111321.6,2014/3/31,7.625,12936.5,1,1,12.15,55,0,4980,2,1.337276713,26,35,41486,62006,11154,4980,16134,16134,119626,78140,0.573770492,0.426229508,0.400858029,0.599132308,7
58411,2009/12/12,2010/4/15,,6,MENAI,SYDNEY,AU,61,2014/3/31,17,135654,0,23406,30570,89477,105377,111319.85,2014/3/31,2.125,16956.75,42,1,43,175,0,0,2,1.056396083,5,12,34204,101450,23406,0,23406,23406,159060,124856,0.705882353,0.294117647,0.252139619,0.747853009,3
