MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,EP_SUM_YR_1,EP_SUM_YR_2,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,WEIGHTED_SEG_KM,LAST_FLIGHT_DATE,AVG_FLIGHT_COUNT,AVG_BP_SUM,BEGIN_TO_FIRST,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,ADD_POINTS_SUM_YR_1,ADD_POINTS_SUM_YR_2,EXCHANGE_COUNT,avg_discount,P1Y_Flight_Count,L1Y_Flight_Count,P1Y_BP_SUM,L1Y_BP_SUM,EP_SUM,ADD_Point_SUM,Eli_Add_Point_Sum,L1Y_ELi_Add_Points,Points_Sum,L1Y_Points_Sum,Ration_L1Y_Flight_Count,Ration_P1Y_Flight_Count,Ration_P1Y_BPS,Ration_L1Y_BPS,Point_NotFlight
27235,2011/1/13,2011/3/30,男,6,广州,广东,CN,38,2014/3/31,37,21404,0,821,4753,20209,36462,25987.25,2014/3/29,4.625,2675.5,94,3,17.61111111,109,4965,7357,3,0.712721463,10,27,3786,17618,821,12322,13143,8178,34547,25796,0.72972973,0.27027027,0.176874562,0.82307872,33
62368,2011/5/16,2011/10/26,男,4,北京,.,CN,54,2014/3/31,8,25000,0,0,14820,10323,21948,25985.22,2013/6/2,1,3125,151,304,39.42857143,157,0,0,0,1.183944779,5,3,13640,11360,0,0,0,0,25000,11360,0.375,0.625,0.545578177,0.454381825,0
48244,2008/5/11,2008/7/20,男,4,广州,广东,CN,38,2014/3/31,22,22481,0,0,12182,11183,36245,25981.94,2014/2/2,2.75,2810.125,12,59,31.42857143,113,0,0,1,0.716842047,11,11,11196,11285,0,0,0,0,22481,11285,0.5,0.5,0.497998399,0.501957121,1
4800,2010/8/8,2010/8/9,男,5,长沙,湖南,CN,40,2014/3/31,31,23164,0,0,7614,15593,34599,25976.07,2014/3/27,3.875,2895.5,126,5,20,82,0,0,1,0.750775167,9,22,8909,14255,0,0,0,0,23164,14255,0.709677419,0.290322581,0.384588819,0.615368012,1
41787,2012/2/19,2012/2/19,男,5,河北省,河北省,CN,46,2014/3/31,38,24857,0,1851,9775,15809,28478,25968.1,2014/3/30,4.75,3107.125,296,2,11.7027027,68,0,0,0,0.9118653,14,24,9550,15307,1851,0,1851,1851,26708,17158,0.631578947,0.368421053,0.384182155,0.615777617,2
24131,2012/10/25,2012/10/25,女,4,北京,.,CN,30,2014/3/31,8,24539,0,0,14530,7781,19802,25957.47,2014/2/12,1.333333333,4089.833333,0,49,67.85714286,258,0,0,1,1.310850924,5,3,15232,9307,0,0,0,0,24539,9307,0.375,0.625,0.620700896,0.379258354,1
23014,2011/3/29,2011/3/29,男,4,大连,辽宁,CN,53,2014/3/31,29,19303,0,0,12698,7299,34439,25949.81,2014/1/19,3.625,2412.875,14,73,23,119,0,0,0,0.753500682,15,14,11147,8156,0,0,0,0,19303,8156,0.482758621,0.517241379,0.577445089,0.422503108,0
51321,2012/5/5,2012/5/6,男,4,阿克苏,新疆,CN,45,2014/3/31,31,18844,0,0,2940,7824,42436,25949.12,2014/3/24,3.875,2355.5,1,8,22.93333333,68,0,0,0,0.611488359,12,19,6461,12383,0,0,0,0,18844,12383,0.612903226,0.387096774,0.342849562,0.657097373,0
60293,2012/5/22,2012/5/22,男,4,北京,北京,CN,34,2014/3/31,21,20447,0,0,12874,9380,34211,25948.65,2013/11/17,2.625,2555.875,0,136,27.2,91,0,0,0,0.758488498,14,7,9554,10893,0,0,0,0,20447,10893,0.333333333,0.666666667,0.467233959,0.532717136,0
18825,2006/5/13,2013/6/15,女,4,广州,广东,CN,33,2014/3/31,4,15184,0,0,0,11450,40544,25948.16,2014/2/13,0.5,1898,440,48,81,189,0,0,0,0.64,0,4,0,15184,0,0,0,0,15184,15184,1,0,0,0.999934146,0
28691,2012/2/8,2012/4/19,男,4,广州,广东,CN,45,2014/3/31,21,19714,0,0,14763,9095,33278,25946.03,2014/1/24,2.625,2464.25,18,68,32.25,128,0,0,0,0.779675161,14,7,11577,8137,0,0,0,0,19714,8137,0.333333333,0.666666667,0.587217854,0.412731423,0
18222,2010/11/17,2010/11/25,女,4,佛山,广东,CN,37,2014/3/31,26,23837,0,0,14761,10261,33312,25946.01,2014/2/13,3.25,2979.625,9,48,26.96,92,13274,8738,1,0.778878782,13,13,14735,9102,0,22012,22012,8738,45849,17840,0.5,0.5,0.618130716,0.381827335,55
23938,2011/11/1,2012/3/24,女,4,北京,　　,CN,43,2014/3/31,25,21657,0,0,11772,10976,44814,25945.23,2014/2/29  0:00:00,3.125,2707.125,28,32,27.95833333,71,0,0,0,0.578953675,15,10,9879,11778,0,0,0,0,21657,11778,0.4,0.6,0.456136301,0.543817527,0
59165,2011/1/26,2011/1/26,女,4,广州,广东,CN,45,2014/3/31,22,21002,0,0,9642,14218,37622,25942.17,2014/3/19,2.75,2625.25,151,13,27,91,158,0,0,0.689547871,8,14,7716,13286,0,158,158,0,21160,13286,0.636363636,0.363636364,0.367376089,0.632576299,1
17066,2012/6/28,2012/6/28,男,4,沈阳,辽宁,CN,29,2014/3/31,18,23922,0,0,9467,13019,35002,25939.43,2014/3/27,2.25,2990.25,0,5,37.52941176,83,0,0,0,0.741084224,7,11,9374,14548,0,0,0,0,23922,14548,0.611111111,0.388888889,0.391840488,0.608117711,0
1115,2007/4/9,2007/6/21,男,4,北京,北京,CN,42,2014/3/31,38,24464,0,0,14280,11133,30426,25932.8,2013/12/14,4.75,3058,0,109,16.81081081,106,4735,3331,0,0.852323671,23,15,12935,11529,0,8066,8066,3331,32530,14860,0.394736842,0.605263158,0.52871449,0.471244635,23
1140,2007/5/10,2012/6/10,男,4,广州,广东,CN,57,2014/3/31,3,13956,0,0,2900,5700,36696,25931.84,2013/9/25,0.375,1744.5,70,189,236,468,0,0,0,0.706666667,1,2,4652,9304,0,0,0,0,13956,9304,0.666666667,0.333333333,0.33330945,0.666618901,0
17716,2006/9/21,2006/9/21,男,4,长春,吉林,CN,39,2014/3/31,30,22898,0,0,21950,4108,28749,25931.81,2013/10/16,3.75,2862.25,15,168,18.89655172,99,0,1697,5,0.902007374,26,4,18442,4456,0,1697,1697,1697,24595,6153,0.133333333,0.866666667,0.80536268,0.19459365,6
29936,2008/6/23,2009/1/15,男,4,北京,北京,CN,45,2014/3/31,11,25770,0,0,10480,18305,27580,25931.81,2014/3/9,1.375,3221.25,9,23,69.9,406,1186,4376,2,0.940239666,6,5,9955,15815,0,5562,5562,4376,31332,20191,0.454545455,0.545454545,0.386286912,0.613674285,28
35765,2005/11/15,2005/12/1,男,4,长春,吉林,CN,47,2014/3/31,18,22317,0,0,1920,1392,28935,25929.94,2014/2/15,2.25,2789.625,50,46,37.35294118,489,500,0,3,0.896144462,17,1,20862,1455,0,500,500,0,22817,1455,0.055555556,0.944444444,0.934761179,0.065194014,5
57513,2008/11/20,2009/1/6,男,4,香港,HK,HK,47,2014/3/31,26,21973,0,0,13811,9695,30952,25926.45,2014/2/15,3.25,2746.625,15,46,26.8,129,0,454,0,0.837634079,13,13,12413,9560,0,454,454,454,22427,10014,0.5,0.5,0.564894876,0.435059616,1
12092,2008/3/12,2008/7/11,男,4,深圳,广东,CN,54,2014/3/31,10,28023,0,0,13545,3423,33989,25918.53,2013/7/20,1.25,3502.875,30,256,49.44444444,94,0,0,0,0.762556415,6,4,24459,3564,0,0,0,0,28023,3564,0.4,0.6,0.872787611,0.127176706,0
20200,2005/2/20,2005/3/14,女,5,广州,广东,CN,39,2014/3/31,31,21450,0,0,7298,17527,43674,25916.04,2014/3/31,3.875,2681.25,3,1,24.23333333,221,1837,686,1,0.593397445,9,22,6322,15128,0,2523,2523,686,23973,15814,0.709677419,0.290322581,0.294718195,0.705235187,21
17663,2006/2/1,2006/2/3,男,4,沈阳,辽宁,CN,62,2014/3/31,32,18806,0,0,11946,11378,41371,25915.8,2014/3/24,4,2350.75,44,8,21.90322581,115,0,0,0,0.626424307,19,13,9359,9447,0,0,0,0,18806,9447,0.40625,0.59375,0.49763386,0.502312969,0
44330,2009/11/7,2010/4/23,男,4,上海,上海,CN,54,2014/3/31,30,17747,0,0,6642,3491,41428,25909.71,2013/12/17,3.75,2218.375,18,106,20.93103448,87,0,0,0,0.62541542,18,12,13279,4468,0,0,0,0,17747,4468,0.4,0.6,0.74819698,0.251746676,0
6385,2012/6/30,2012/6/30,男,4,TRABVCO CANYON,CA,US,34,2014/3/31,12,19574,0,0,13542,0,33194,25900.95,2013/1/30,1.5,2446.75,0,427,19.45454545,74,0,0,0,0.780290113,12,0,19574,0,0,0,0,0,19574,0,0,1,0.999948914,0,0
43867,2011/7/23,2011/8/2,男,4,Dong-gu,Daegu,KR,47,2014/3/31,31,20321,0,0,32948,4450,39109,25900.56,2014/3/9,3.875,2540.125,46,23,22.06666667,269,0,0,1,0.662265975,26,5,18581,1740,0,0,0,0,20321,1740,0.161290323,0.838709677,0.914329298,0.085621494,1
47779,2007/10/23,2011/6/19,女,4,郑州,河南,CN,47,2014/3/31,29,24932,0,0,13034,8732,29856,25900.4,2014/2/3,3.625,3116.5,6,58,23.82142857,109,1292,0,0,0.867510718,19,10,15486,9446,0,1292,1292,0,26224,9446,0.344827586,0.655172414,0.62110456,0.378855332,2
20217,2005/3/5,2005/3/29,男,5,广州,广东,CN,42,2014/3/31,29,20008,0,2094,13506,10395,40552,25900.07,2014/2/3,3.625,2501,1,58,24,142,28867,3970,2,0.638687858,15,14,12258,7750,2094,32837,34931,6064,54939,13814,0.482758621,0.517241379,0.612624319,0.387325703,44
17767,2006/10/29,2006/10/29,男,4,长春,吉林,CN,55,2014/3/31,26,23466,0,0,12228,12876,30795,25896.85,2014/1/23,3.25,2933.25,142,69,20.8,97,0,0,1,0.840943335,11,15,11682,11784,0,0,0,0,23466,11784,0.576923077,0.423076923,0.497805429,0.502151958,1
4337,2009/10/29,2010/4/27,女,4,上海,上海,CN,36,2014/3/31,21,25114,0,0,12830,13479,28456,25896.36,2014/3/12,2.625,3139.25,20,20,34.55,183,0,0,0,0.910049199,8,13,9820,15294,0,0,0,0,25114,15294,0.619047619,0.380952381,0.391001394,0.60895879,0
36792,2006/7/31,2007/5/25,男,4,上海,上海,CN,47,2014/3/31,25,20942,0,0,9219,12975,43952,25895.88,2014/2/14,3.125,2617.75,11,47,28.04166667,104,0,1500,0,0.589185475,9,16,9792,11150,0,1500,1500,1500,22442,12650,0.64,0.36,0.467554792,0.53239746,1
55433,2009/9/8,2011/11/2,男,4,北京,北京,CN,44,2014/3/31,21,19613,0,0,7530,9056,31333,25895.81,2014/3/8,2.625,2451.625,28,24,33.95,141,0,0,0,0.826470814,10,11,8331,11282,0,0,0,0,19613,11282,0.523809524,0.476190476,0.424747629,0.575201387,0
41153,2011/4/5,2011/9/3,男,4,上海,上海,CN,29,2014/3/31,16,24483,0,0,1850,19110,29275,25890.85,2014/3/7,2,3060.375,45,25,44.06666667,228,0,0,1,0.884401366,3,13,4753,19730,0,0,0,0,24483,19730,0.8125,0.1875,0.194126777,0.80583238,1
13305,2009/10/11,2010/1/28,男,4,长春,吉林,CN,48,2014/3/31,28,21566,0,0,8183,9708,38090,25889.46,2014/2/22,3.5,2695.75,1,39,25.59259259,158,0,0,2,0.679691783,16,12,11679,9887,0,0,0,0,21566,9887,0.428571429,0.571428571,0.541521769,0.458431863,2
24968,2012/9/3,2012/9/3,男,4,乌鲁木齐,新疆,CN,44,2014/3/31,12,21123,0,0,9095,10185,31803,25886.45,2013/12/19,1.714285714,3017.571429,0,104,42.90909091,129,0,0,0,0.813962519,5,7,10965,10158,0,0,0,0,21123,10158,0.583333333,0.416666667,0.519077826,0.480874834,0
10049,2007/2/17,2007/9/19,男,4,武汉,湖北,CN,55,2014/3/31,38,20253,0,0,17421,12167,37452,25885.43,2014/2/13,4.75,2531.625,54,48,17,71,0,0,3,0.691162822,22,16,12670,7583,0,0,0,0,20253,7583,0.421052632,0.578947368,0.625555446,0.374395181,3
16049,2012/8/24,2012/8/24,男,4,广州,广东,CN,33,2014/3/31,18,23638,0,0,22533,0,33652,25884.35,2013/2/9,2.571428571,3376.857143,0,417,9.941176471,64,0,0,0,0.769177166,18,0,23638,0,0,0,0,0,23638,0,0,1,0.999957697,0,0
2837,2008/8/19,2009/3/17,男,4,SYDNEY,NSW,AU,56,2014/3/31,5,30478,0,0,18000,8300,26514,25883.46,2014/3/21,0.625,3809.75,83,11,159.25,458,0,0,0,0.976218601,2,3,19496,10982,0,0,0,0,30478,10982,0.6,0.4,0.639653532,0.360313659,0
14869,2011/10/4,2011/10/10,女,4,上海,上海,CN,28,2014/3/31,26,23064,0,0,9030,8743,30662,25880.69,2014/3/27,3.25,2883,17,5,28.36,77,0,0,0,0.844063988,16,10,15162,7902,0,0,0,0,23064,7902,0.384615385,0.615384615,0.657359636,0.342597008,0
34685,2009/10/28,2010/5/10,女,4,长春,吉林,CN,50,2014/3/31,24,20696,0,0,13153,9844,38268,25879.05,2014/3/17,3,2587,32,15,29.73913043,155,0,0,4,0.676258231,14,10,10696,10000,0,0,0,0,20696,10000,0.416666667,0.583333333,0.516789873,0.483161811,4
61377,2013/2/16,2013/2/16,女,5,库尔勒,新疆,CN,28,2014/3/31,25,23430,0,963,6869,13966,34182,25876.2,2014/3/25,5,4686,0,7,16.79166667,134,0,0,0,0.757012463,5,20,7792,15638,963,0,963,963,24393,16601,0.8,0.2,0.332550894,0.667406427,0
34311,2013/1/28,2013/2/4,女,4,大连,辽宁,CN,41,2014/3/31,36,21103,0,1810,2040,17151,37827,25876.19,2014/3/31,7.2,4220.6,7,1,12.02857143,106,0,800,1,0.684066672,4,32,2264,18839,1810,800,2610,2610,23713,21449,0.888888889,0.111111111,0.107278241,0.892674375,2
17971,2007/12/4,2007/12/4,男,4,哈尔滨,黑龙江,CN,50,2014/3/31,25,20313,0,0,13738,9746,37010,25876.08,2014/3/16,3.125,2539.125,35,16,28.33333333,186,0,0,2,0.69916455,16,9,11932,8381,0,0,0,0,20313,8381,0.36,0.64,0.587378163,0.41257261,2
633,2006/3/14,2006/5/14,男,4,长沙,湖南,CN,51,2014/3/31,23,21279,0,0,14938,6551,33099,25875.38,2014/3/20,2.875,2659.875,23,12,31.63636364,102,0,0,0,0.781757153,16,7,13919,7360,0,0,0,0,21279,7360,0.304347826,0.695652174,0.654088346,0.345864662,0
18116,2008/9/3,2008/9/3,男,4,阿拉尔,新疆,CN,54,2014/3/31,27,17730,0,0,6276,6294,45735,25867.78,2013/12/30,3.375,2216.25,31,93,23.34615385,176,0,0,0,0.565601399,15,12,9708,8022,0,0,0,0,17730,8022,0.444444444,0.555555556,0.547515651,0.452427951,0
27962,2006/10/12,2006/10/12,男,4,广州,广东,CN,37,2014/3/31,30,23440,0,0,14909,8636,30692,25867.07,2014/1/18,3.75,2930,9,74,22.34482759,88,0,0,0,0.842795191,20,10,15632,7808,0,0,0,0,23440,7808,0.333333333,0.666666667,0.666865748,0.333091592,0
21741,2008/9/15,2009/7/2,男,4,上海,上海,CN,48,2014/3/31,20,23532,0,0,11173,10577,33160,25865.35,2014/3/7,2.5,2941.5,45,25,34.78947368,126,18366,0,2,0.780016586,10,10,10602,12930,0,18366,18366,0,41898,12930,0.5,0.5,0.450516296,0.54944121,4
12584,2008/8/13,2009/8/17,女,4,ALHAMBRA,CA,US,43,2014/3/31,5,14914,0,0,2900,5584,39323,25863.7,2013/6/2,0.625,1864.25,174,304,63.25,228,0,0,0,0.657724487,1,4,4652,10262,0,0,0,0,14914,10262,0.8,0.2,0.311900771,0.688032182,0
18783,2006/4/17,2006/7/4,女,4,深圳,广东,CN,48,2014/3/31,9,25416,0,0,5250,14808,17990,25863.42,2014/1/14,1.125,3177,12,78,80.125,503,58000,0,0,1.437655364,3,6,7716,17700,0,58000,58000,0,83416,17700,0.666666667,0.333333333,0.303576347,0.69638431,12
57148,2008/3/17,2008/3/17,女,4,广州,广东,CN,34,2014/3/31,25,21310,0,0,16229,8804,33485,25861.57,2014/3/28,3.125,2663.75,24,4,29.29166667,188,5865,2202,0,0.772332985,16,9,13113,8197,0,8067,8067,2202,29377,10399,0.36,0.64,0.615316034,0.384637042,30
29077,2005/1/26,2005/4/9,男,4,广州,广东,CN,58,2014/3/31,28,22441,0,0,17514,8790,26078,25858.52,2014/3/9,3.5,2805.125,145,23,20.85185185,106,354,1506,0,0.99158371,19,9,15004,7437,0,1860,1860,1506,24301,8943,0.321428571,0.678571429,0.668567864,0.331387577,4
56626,2007/6/29,2008/4/19,男,4,上海,上海,CN,38,2014/3/31,20,22244,0,0,1456,15785,31856,25851.9,2014/2/23,2.5,2780.5,97,38,31.36842105,251,0,0,0,0.811523732,2,18,1214,21030,0,0,0,0,22244,21030,0.9,0.1,0.054574062,0.945380984,0
31910,2012/2/23,2012/3/1,男,4,贵阳,贵州,CN,31,2014/3/31,12,23842,0,0,13107,7317,21494,25849.77,2013/10/30,1.5,2980.25,145,154,39.27272727,205,0,0,0,1.202650507,9,3,15814,8028,0,0,0,0,23842,8028,0.25,0.75,0.663255463,0.336702596,0
47440,2005/10/11,2005/11/14,男,4,广州,广东,CN,60,2014/3/31,19,26395,0,0,12185,4711,32164,25841.65,2013/12/5,2.375,3299.375,2,118,33.94444444,172,70,0,2,0.803433963,13,6,22658,3737,0,70,70,0,26465,3737,0.315789474,0.684210526,0.858387634,0.141574481,4
44413,2010/12/1,2010/12/6,男,4,珠海,广东,CN,35,2014/3/31,22,22228,0,0,10800,12409,34151,25841.51,2014/2/22,2.75,2778.5,26,39,31.71428571,91,95,876,2,0.756683845,13,9,10646,11582,0,971,971,876,23199,12458,0.409090909,0.590909091,0.478923928,0.521031086,9
45143,2010/11/25,2011/4/3,男,4,深圳,广东,CN,49,2014/3/31,30,25394,0,0,8217,16407,32819,25837.42,2014/3/27,3.75,3174.25,33,5,23.89655172,92,0,0,0,0.787270179,11,19,7490,17904,0,0,0,0,25394,17904,0.633333333,0.366666667,0.294939949,0.705020673,0
8292,2011/2/24,2011/2/24,男,4,杭州,浙江,CN,47,2014/3/31,17,19425,0,0,8183,12211,43024,25832.1,2014/3/18,2.125,2428.125,13,14,44,210,0,500,0,0.600411398,7,10,7288,12137,0,500,500,500,19925,12637,0.588235294,0.411764706,0.375167302,0.624781221,1
25673,2013/3/27,2013/3/27,男,4,哈尔滨,黑龙江,CN,57,2014/3/31,25,21984,0,735,576,22778,37887,25830.03,2014/3/1,5,4396.8,0,31,14.16666667,58,0,1784,1,0.681764985,1,24,413,21571,735,1784,2519,2519,24503,24090,0.96,0.04,0.018785536,0.981168979,2
28530,2011/4/5,2012/2/26,男,4,CHINO HILLS,CALIFORNIA,US,45,2014/3/31,3,30708,0,0,0,14127,25754,25830.02,2013/12/6,0.375,3838.5,564,117,25,44,0,0,0,1.002951774,0,3,0,30708,0,0,0,0,30708,30708,1,0,0,0.999967436,0
29030,2004/11/10,2004/11/13,男,4,广州,广东,CN,42,2014/3/31,23,22499,0,0,7361,16664,31327,25829.57,2014/1/19,2.875,2812.375,198,73,20.90909091,123,800,3200,0,0.824514636,6,17,6494,16005,0,4000,4000,3200,26499,19205,0.739130435,0.260869565,0.288622222,0.711333333,5
20444,2005/10/27,2006/1/18,男,4,北京市,北京,CN,36,2014/3/31,19,22456,0,0,11165,7892,33730,25828.67,2014/1/29,2.375,2807,13,63,36.38888889,121,9535,3016,2,0.765747702,10,9,11543,10913,0,12551,12551,3016,35007,13929,0.473684211,0.526315789,0.514004542,0.485950928,11
4514,2010/7/30,2010/10/11,男,4,上海,上海,CN,35,2014/3/31,23,23495,0,0,3541,5205,29376,25826.25,2014/3/8,2.875,2936.875,29,24,30.81818182,130,8000,8800,4,0.87916156,15,8,15990,7505,0,16800,16800,8800,40295,16305,0.347826087,0.652173913,0.680541369,0.319416071,26
32307,2011/6/8,2011/6/8,男,4,长沙,湖南,CN,61,2014/3/31,35,22315,0,0,17661,7525,35312,25825.43,2014/3/8,4.375,2789.375,16,24,20.32352941,83,0,0,0,0.731349966,22,13,16352,5963,0,0,0,0,22315,5963,0.371428571,0.628571429,0.732747804,0.267207385,0
56135,2005/1/13,2005/3/27,男,4,番禺,广东,CN,41,2014/3/31,39,17747,0,0,13043,12590,41844,25821.33,2014/1/24,4.875,2218.375,23,68,16.84210526,82,0,0,0,0.617085604,19,20,9349,8398,0,0,0,0,17747,8398,0.512820513,0.487179487,0.526763579,0.473180077,0
40661,2011/4/1,2011/5/26,男,4,杭州,浙江,CN,62,2014/3/31,15,23412,0,0,16305,9105,17716,25821.24,2014/2/24,1.875,2926.5,13,37,48.64285714,200,0,0,2,1.457509596,9,6,15244,8168,0,0,0,0,23412,8168,0.4,0.6,0.651091274,0.348866015,2
5379,2012/11/2,2012/11/2,男,4,Namyangju-si,Gyeonggi-do,KR,62,2014/3/31,16,15658,0,0,11385,14050,37152,25820.64,2014/3/7,2.666666667,2609.666667,0,25,32.73333333,145,0,1648,0,0.695,5,11,6594,9064,0,1648,1648,1648,17306,10712,0.6875,0.3125,0.421099687,0.578836452,4
15935,2012/11/14,2012/11/14,女,4,长沙,湖南,CN,51,2014/3/31,34,25398,0,1489,6312,18970,33161,25820.38,2014/3/19,5.666666667,4233,0,13,14.87878788,68,0,0,0,0.778636953,11,23,5342,20056,1489,0,1489,1489,26887,21545,0.676470588,0.323529412,0.210323241,0.789637387,0
31744,2010/5/3,2010/5/3,女,4,广州,广东,CN,38,2014/3/31,18,24508,0,0,11146,10837,30751,25817.61,2014/3/30,2.25,3063.5,1,2,42.82352941,151,0,0,0,0.83956977,9,9,11419,13089,0,0,0,0,24508,13089,0.5,0.5,0.465910482,0.534048717,0
2032,2004/12/6,2005/3/23,男,4,广州市,广东省,CN,48,2014/3/31,7,28638,0,0,0,12563,29205,25812.89,2014/2/26,0.875,3579.75,502,35,32.33333333,87,0,4438,0,0.883851738,0,7,0,28638,0,4438,4438,4438,33076,33076,1,0,0,0.999965083,2
23542,2011/5/18,2011/5/18,男,4,广州,广东,CN,42,2014/3/31,29,20771,0,0,13843,10989,37305,25809.12,2014/1/19,3.625,2596.375,24,73,22.64285714,119,0,0,0,0.691840772,16,13,13756,7015,0,0,0,0,20771,7015,0.448275862,0.551724138,0.662237628,0.337714231,0
7751,2011/5/18,2011/5/22,男,4,大连,辽宁,CN,72,2014/3/31,29,23151,0,0,11990,12471,30605,25803.84,2014/3/11,3.625,2893.875,2,21,25.28571429,137,0,0,2,0.84312498,12,17,11458,11693,0,0,0,0,23151,11693,0.586206897,0.413793103,0.494903248,0.505053559,2
16732,2010/5/26,2010/6/27,男,5,长春,吉林,CN,33,2014/3/31,21,24657,0,0,3610,6479,31269,25799.62,2014/3/28,2.625,3082.125,8,4,35.95,121,0,0,3,0.825086188,12,9,13244,11413,0,0,0,0,24657,11413,0.428571429,0.571428571,0.537107632,0.462851813,3
18912,2006/7/12,2006/10/13,男,6,广州,广东,CN,56,2014/3/31,20,19843,0,0,6630,15753,40306,25799.35,2014/3/17,2.5,2480.375,68,15,34.10526316,181,14331,16777,5,0.640087084,5,15,4641,15202,0,31108,31108,16777,50951,31979,0.75,0.25,0.233874219,0.766075388,36
50207,2011/6/15,2011/6/15,女,4,长春,吉林,CN,59,2014/3/31,20,22021,0,0,9523,12801,31361,25797.51,2014/1/13,2.5,2752.625,26,79,32.94736842,216,0,0,0,0.82259845,9,11,11111,10910,0,0,0,0,22021,10910,0.55,0.45,0.504540914,0.495413677,0
44799,2008/5/2,2008/5/2,女,4,沈阳,辽宁,CN,55,2014/3/31,30,20492,0,0,12012,12384,43037,25797.2,2014/3/24,3.75,2561.5,55,8,23.03448276,113,0,0,3,0.599419104,14,16,9541,10951,0,0,0,0,20492,10951,0.533333333,0.466666667,0.465573611,0.534377592,3
56014,2013/1/16,2013/1/16,男,5,汕头,广东,CN,63,2014/3/31,31,22061,0,369,5350,19448,29934,25797.12,2014/3/22,6.2,4412.2,0,10,14.36666667,59,0,0,0,0.86179996,7,24,4120,17941,369,0,369,369,22430,18310,0.774193548,0.225806452,0.186746442,0.813208231,0
11343,2005/10/24,2006/8/23,男,4,广州,广东,CN,46,2014/3/31,19,23646,0,0,12010,11112,31382,25790.39,2014/3/27,2.375,2955.75,16,5,39.44444444,175,0,0,0,0.821821108,10,9,11989,11657,0,0,0,0,23646,11657,0.473684211,0.526315789,0.506998774,0.492958938,0
36749,2006/6/2,2006/6/2,男,5,深圳,广东,CN,47,2014/3/31,30,18963,0,0,9442,13955,39893,25788.39,2014/3/20,3.75,2370.375,57,12,22.82758621,135,0,494,0,0.646438974,13,17,7476,11487,0,494,494,494,19457,11981,0.566666667,0.433333333,0.394220629,0.60572664,1
38468,2007/5/28,2007/5/30,男,4,北京,北京,CN,46,2014/3/31,23,21751,0,0,16186,6988,34809,25786.68,2013/10/19,2.875,2718.875,87,165,21.77272727,143,62,698,0,0.740804964,17,6,16381,5370,0,760,760,698,22511,6068,0.260869565,0.739130435,0.753080177,0.246873851,4
47162,2005/3/12,2005/4/8,男,4,广州,广东,CN,43,2014/3/31,21,21086,0,0,9083,13906,37584,25786.26,2014/2/18,2.625,2635.75,81,43,30.35,138,0,0,2,0.686096743,8,13,8876,12210,0,0,0,0,21086,12210,0.619047619,0.380952381,0.420922843,0.579029734,2
61553,2010/2/13,2010/5/12,男,4,沈阳市,辽宁,CN,71,2014/3/31,33,18939,0,0,13412,9245,42174,25784.22,2014/2/27,4.125,2367.375,0,34,21.78125,121,0,0,0,0.611377152,19,14,11765,7174,0,0,0,0,18939,7174,0.424242424,0.575757576,0.621172122,0.378775079,0
6824,2012/8/14,2012/8/14,男,4,广州,广东,CN,46,2014/3/31,26,19910,0,0,6072,16334,37636,25782.83,2014/3/20,3.714285714,2844.285714,0,12,23.36,201,0,0,0,0.685057658,5,21,5738,14172,0,0,0,0,19910,14172,0.807692308,0.192307692,0.288182412,0.711767365,0
34620,2009/12/5,2010/2/21,男,4,上海,上海,CN,38,2014/3/31,29,23581,0,0,10302,2662,32465,25778.15,2014/3/22,3.625,2947.625,81,10,22.85714286,113,0,0,0,0.794028954,22,7,19138,4443,0,0,0,0,23581,4443,0.24137931,0.75862069,0.811551183,0.188406412,1
46567,2011/3/17,2011/12/25,男,4,广州,广东,CN,34,2014/3/31,22,18298,0,0,13600,9054,40460,25777.37,2014/3/12,2.75,2287.25,72,20,30.42857143,168,41,174,0,0.637107514,13,9,10301,7997,0,215,215,174,18513,8171,0.409090909,0.590909091,0.562926936,0.437018416,4
53852,2008/10/12,2008/10/12,男,4,沈阳,辽宁,CN,45,2014/3/31,28,19346,0,0,5540,13415,35663,25777.34,2013/11/2,3.5,2418.25,77,151,18.62962963,67,0,0,1,0.722803466,14,14,9087,10259,0,0,0,0,19346,10259,0.5,0.5,0.469685223,0.53026309,1
62920,2007/3/16,2007/7/18,男,4,乌鲁木齐市,新疆,CN,37,2014/3/31,16,20995,0,0,7792,10572,32483,25776.88,2014/3/2,2,2624.375,4,30,46.46666667,216,0,3514,0,0.793549857,8,8,9959,11036,0,3514,3514,3514,24509,14550,0.5,0.5,0.474328444,0.525623928,2
6372,2012/3/9,2012/5/10,男,4,深圳,广东,CN,42,2014/3/31,23,20813,0,0,1390,14885,35079,25776.5,2014/3/22,2.875,2601.625,39,10,31,217,0,0,0,0.734812851,9,14,6238,14575,0,0,0,0,20813,14575,0.608695652,0.391304348,0.299702124,0.700249832,0
